n,algorithm,k,sample,seconds
1694,strassen,0,263,0.875102333000001
1694,triple_loop_skipped,0,263,
1694,frievald,1,263,0.0012588749999906668
1694,frievald,10,263,0.010962041999988514
1694,frievald,20,263,0.021607708000004777
678,numpy_matmul,0,264,0.00175645799998847
678,strassen,0,264,0.12211837499998524
678,triple_loop,0,264,0.015151207999991811
678,frievald,1,264,0.0002857089999963591
678,frievald,10,264,0.0006558329999961643
678,frievald,20,264,0.0012169160000041757
1010,numpy_matmul,0,265,0.00611541699998952
1010,strassen,0,265,0.12173491700002614
1010,triple_loop,0,265,0.045738292000010006
1010,frievald,1,265,0.0005258749999939027
1010,frievald,10,265,0.004176166999997122
1010,frievald,20,265,0.008205416999999215
1166,numpy_matmul,0,266,0.009961041999986264
1166,strassen,0,266,0.8722601670000074
1166,triple_loop,0,266,0.07486966700000153
1166,frievald,1,266,0.0006567920000009053
1166,frievald,10,266,0.005429000000020778
1166,frievald,20,266,0.010741125000009788
1303,numpy_matmul,0,267,0.013575625000015634
1303,strassen,0,267,0.8768664170000022
1303,triple_loop_skipped,0,267,
1303,frievald,1,267,0.0008349169999917194
1303,frievald,10,267,0.006679958000006536
1303,frievald,20,267,0.013171666000005189
1181,numpy_matmul,0,268,0.010443499999979622
1181,strassen,0,268,0.8567807499999844
1181,triple_loop,0,268,0.07350900000000138
1181,frievald,1,268,0.0007115840000153639
1181,frievald,10,268,0.005566625000000158
1181,frievald,20,268,0.010932582999998885
1702,numpy_matmul,0,269,0.027925082999985307
1702,strassen,0,269,0.8514929589999838
1702,triple_loop_skipped,0,269,
1702,frievald,1,269,0.0012084589999972195
1702,frievald,10,269,0.010941708999979483
1702,frievald,20,269,0.021878541000006635
741,numpy_matmul,0,270,0.003346999999990885
741,strassen,0,270,0.11835087500000441
741,triple_loop,0,270,0.019153083000020388
741,frievald,1,270,0.0003210829999886755
741,frievald,10,270,0.0007307909999951789
741,frievald,20,270,0.0013647499999933643
749,numpy_matmul,0,271,0.003270958000001656
749,strassen,0,271,0.11869266600001538
749,triple_loop,0,271,0.01941062500000612
749,frievald,1,271,0.0003158330000019305
749,frievald,10,271,0.0007267089999913878
749,frievald,20,271,0.0013580000000104064
1841,numpy_matmul,0,272,0.034994457999999895
1841,strassen,0,272,0.8501816250000047
1841,triple_loop_skipped,0,272,
1841,frievald,1,272,0.0013677080000036312
1841,frievald,10,272,0.01267395799999349
1841,frievald,20,272,0.02530387499999165
1340,numpy_matmul,0,273,0.014245375000001559
1340,strassen,0,273,0.8469695839999929
1340,triple_loop_skipped,0,273,
1340,frievald,1,273,0.0008101250000152049
1340,frievald,10,273,0.006911125000016227
1340,frievald,20,273,0.013680042000004278
1202,numpy_matmul,0,274,0.010763917000019774
1202,strassen,0,274,0.8521767920000229
1202,triple_loop_skipped,0,274,
1202,frievald,1,274,0.0007163749999961055
1202,frievald,10,274,0.005883707999998933
1202,frievald,20,274,0.011286500000011301
744,numpy_matmul,0,275,0.0032763339999917207
744,strassen,0,275,0.12006991699999503
744,triple_loop,0,275,0.01876958400001172
744,frievald,1,275,0.00037370900000155416
744,frievald,10,275,0.0007877079999900616
744,frievald,20,275,0.0013857910000183438
985,numpy_matmul,0,276,0.006359333000006018
985,strassen,0,276,0.11974833299998977
985,triple_loop,0,276,0.04289612499999862
985,frievald,1,276,0.0004919999999799529
985,frievald,10,276,0.003960083000009718
985,frievald,20,276,0.007780125000010685
1406,numpy_matmul,0,277,0.016362582999988717
1406,strassen,0,277,0.8555826250000109
1406,triple_loop_skipped,0,277,
1406,frievald,1,277,0.0008573329999990165
1406,frievald,10,277,0.007590583000023798
1406,frievald,20,277,0.015042833000023847
1076,numpy_matmul,0,278,0.0080241249999915
1076,strassen,0,278,0.8494854580000037
1076,triple_loop,0,278,0.054035959000003686
1076,frievald,1,278,0.0006709999999827687
1076,frievald,10,278,0.005847165999995241
1076,frievald,20,278,0.010671792000010782
1698,numpy_matmul,0,279,0.02808141700000988
1698,strassen,0,279,1.00273579200001
1698,triple_loop_skipped,0,279,
1698,frievald,1,279,0.0013204169999880833
1698,frievald,10,279,0.011675416999992194
1698,frievald,20,279,0.022414333000000397
688,numpy_matmul,0,280,0.0017622090000202206
688,strassen,0,280,0.1305275409999922
688,triple_loop,0,280,0.015276875000012069
688,frievald,1,280,0.00033941699999218145
688,frievald,10,280,0.000669291000008343
688,frievald,20,280,0.0012470409999991716
699,numpy_matmul,0,281,0.001812707999988561
699,strassen,0,281,0.13379337500001043
699,triple_loop,0,281,0.01712408299999879
699,frievald,1,281,0.00041383300001029966
699,frievald,10,281,0.0009661670000014055
699,frievald,20,281,0.002067332999985183
1852,numpy_matmul,0,282,0.03574249999999779
1852,strassen,0,282,0.9092796659999749
1852,triple_loop_skipped,0,282,
1852,frievald,1,282,0.0015932499999848915
1852,frievald,10,282,0.013706458000001476
1852,frievald,20,282,0.026227250000005142
1953,numpy_matmul,0,283,0.048193999999995185
1953,strassen,0,283,1.0586695419999899
1953,triple_loop_skipped,0,283,
1953,frievald,1,283,0.0025729999999839492
1953,frievald,10,283,0.019534208000010267
1953,frievald,20,283,0.03671258299999636
1958,numpy_matmul,0,284,0.042165624999995543
1958,strassen,0,284,0.8661369589999879
1958,triple_loop_skipped,0,284,
1958,frievald,1,284,0.001594374999996262
1958,frievald,10,284,0.014267415999995592
1958,frievald,20,284,0.028368666999995185
1087,numpy_matmul,0,285,0.008303333000014845
1087,strassen,0,285,0.8563727079999808
1087,triple_loop,0,285,0.05422858299999689
1087,frievald,1,285,0.000578541000010091
1087,frievald,10,285,0.004754582999993318
1087,frievald,20,285,0.009338958999990155
640,numpy_matmul,0,286,0.001443375000008018
640,strassen,0,286,0.1294052499999907
640,triple_loop,0,286,0.012036541999975725
